Time data (V), Frequency (Hz), Spectrum (dBFS)
-0.042062,19600.000,-134.859314
0.001371,19604.000,-130.324875
-0.042286,19608.000,-130.298365
0.001326,19612.000,-132.843942
-0.042214,19616.000,-132.738527
0.001289,19620.000,-132.025051
-0.041952,19624.000,-142.834529
0.001114,19628.000,-131.418109
-0.042222,19632.000,-128.019553
0.001024,19636.000,-128.429724
-0.041967,19640.000,-137.046410
0.000823,19644.000,-127.835961
-0.042021,19648.000,-125.523764
0.000685,19652.000,-133.759723
-0.041943,19656.000,-125.814145
0.000349,19660.000,-128.803833
-0.041934,19664.000,-135.744130
-0.000344,19668.000,-131.654343
-0.041914,19672.000,-128.454412
-0.000681,19676.000,-129.064912
-0.041981,19680.000,-131.938738
-0.001020,19684.000,-132.941953
-0.041867,19688.000,-132.406916
-0.001126,19692.000,-140.396079
-0.041911,19696.000,-137.807769
-0.001186,19700.000,-128.841351
-0.041975,19704.000,-136.602892
-0.001204,19708.000,-129.246244
-0.042155,19712.000,-128.074710
-0.001099,19716.000,-126.022615
-0.042102,19720.000,-129.523790
-0.001064,19724.000,-130.723586
-0.042113,19728.000,-130.314030
-0.001047,19732.000,-124.631355
-0.042188,19736.000,-119.850232
-0.001011,19740.000,-120.982783
-0.042163,19744.000,-124.008248
-0.000213,19748.000,-135.711210
-0.042226,19752.000,-132.337275
0.000660,19756.000,-128.522763
-0.042298,19760.000,-126.694948
0.001117,19764.000,-128.281022
-0.042384,19768.000,-130.340802
0.001299,19772.000,-136.742173
-0.042282,19776.000,-130.107253
0.001343,19780.000,-127.736558
-0.042069,19784.000,-125.962479
0.001236,19788.000,-135.333394
-0.042118,19792.000,-132.937901
0.001076,19796.000,-128.847310
-0.041951,19800.000,-124.190101
0.000950,19804.000,-125.645499
-0.042045,19808.000,-129.308082
0.000775,19812.000,-132.798757
-0.041810,19816.000,-123.655644
0.000637,19820.000,-124.272365
-0.041729,19824.000,-126.006890
0.000345,19828.000,-130.038452
-0.041663,19832.000,-127.428829
-0.000178,19836.000,-124.340834
-0.042017,19840.000,-125.699207
-0.000605,19844.000,-126.603519
-0.041959,19848.000,-137.173756
-0.000892,19852.000,-133.541614
-0.041894,19856.000,-144.666545
-0.001080,19860.000,-141.689075
-0.041912,19864.000,-136.677325
-0.001077,19868.000,-143.377680
-0.041973,19872.000,-130.942069
-0.001199,19876.000,-130.892137
-0.041885,19880.000,-137.551339
-0.001210,19884.000,-121.672760
-0.042036,19888.000,-121.300486
-0.001170,19892.000,-138.438323
-0.042059,19896.000,-129.086476
-0.001144,19900.000,-126.473218
-0.042199,19904.000,-127.299863
-0.001175,19908.000,-133.171261
-0.042359,19912.000,-126.476919
-0.001095,19916.000,-130.414893
-0.042146,19920.000,-138.861927
-0.000301,19924.000,-133.502888
-0.041824,19928.000,-125.541403
0.000667,19932.000,-124.049909
-0.041973,19936.000,-134.980280
0.001216,19940.000,-129.796702
-0.041862,19944.000,-126.177420
0.001373,19948.000,-128.925975
-0.041794,19952.000,-125.565467
0.001272,19956.000,-125.764836
-0.041735,19960.000,-134.739500
0.001272,19964.000,-137.244926
-0.041775,19968.000,-128.917378
0.001069,19972.000,-127.205996
-0.041637,19976.000,-129.236629
0.000959,19980.000,-132.431933
-0.041805,19984.000,-139.386318
0.000827,19988.000,-132.350018
-0.041803,19992.000,-123.755854
0.000629,19996.000,-121.058532
-0.041614,20000.000,-125.641536
0.000467,20004.000,-124.631192
-0.041769,20008.000,-126.256558
0.000092,20012.000,-130.001462
-0.041844,20016.000,-130.819202
-0.000544,20020.000,-129.854191
-0.041681,20024.000,-128.502881
-0.000922,20028.000,-129.811388
-0.041738,20032.000,-134.209326
-0.001105,20036.000,-140.391721
-0.041654,20040.000,-127.246493
-0.001175,20044.000,-131.473440
-0.041611,20048.000,-133.515560
-0.001058,20052.000,-126.408841
-0.041761,20056.000,-124.240072
-0.001135,20060.000,-126.908817
-0.041734,20064.000,-134.425486
-0.001054,20068.000,-125.565124
-0.041707,20072.000,-123.815486
-0.001181,20076.000,-132.165643
-0.041766,20080.000,-130.123289
-0.001211,20084.000,-128.227469
-0.041744,20088.000,-136.881258
-0.001203,20092.000,-131.460386
-0.041572,20096.000,-138.497127
-0.000322,20100.000,-141.586864
-0.041744,20104.000,-131.087584
0.000598,20108.000,-127.837227
-0.041668,20112.000,-125.500481
0.001144,20116.000,-121.071894
-0.042068,20120.000,-124.300683
0.001356,20124.000,-129.153172
-0.041684,20128.000,-127.864603
0.001378,20132.000,-131.852503
-0.041679,20136.000,-136.098379
0.001263,20140.000,-137.113799
-0.041760,20144.000,-155.020252
0.001157,20148.000,-134.331894
-0.041903,20152.000,-131.277825
0.000943,20156.000,-135.021741
-0.041996,20160.000,-130.591790
0.000796,20164.000,-124.838750
-0.041872,20168.000,-132.366700
0.000632,20172.000,-130.111325
-0.042014,20176.000,-126.959966
0.000446,20180.000,-126.479966
-0.041786,20184.000,-125.142457
-0.000137,20188.000,-127.656781
-0.041906,20192.000,-128.975951
-0.000627,20196.000,-132.404162
-0.041840,20200.000,-142.270059
-0.000916,20204.000,-137.948412
-0.041917,20208.000,-126.468445
-0.001091,20212.000,-126.507577
-0.041894,20216.000,-132.604338
-0.001161,20220.000,-123.733750
-0.041799,20224.000,-125.959689
-0.001165,20228.000,-133.471008
-0.041531,20232.000,-124.965100
-0.001206,20236.000,-126.816033
-0.041623,20240.000,-131.189582
-0.001167,20244.000,-131.298804
-0.041751,20248.000,-135.413519
-0.001131,20252.000,-128.436127
-0.041651,20256.000,-124.098422
-0.001136,20260.000,-124.147490
-0.041802,20264.000,-138.091309
-0.000648,20268.000,-126.542317
-0.041872,20272.000,-125.776836
0.000396,20276.000,-132.872652
-0.041682,20280.000,-131.534274
0.000979,20284.000,-130.977336
-0.041629,20288.000,-128.880791
0.001180,20292.000,-127.000663
-0.041685,20296.000,-127.244360
0.001274,20300.000,-129.655173
-0.041697,20304.000,-122.161760
0.001250,20308.000,-122.643641
-0.041441,20312.000,-124.234332
0.001110,20316.000,-122.148963
-0.041596,20320.000,-120.624032
0.001052,20324.000,-122.580780
-0.041486,20328.000,-129.725827
0.000892,20332.000,-129.716714
-0.041337,20336.000,-129.867132
0.000675,20340.000,-131.560489
-0.041276,20344.000,-134.067373
0.000414,20348.000,-130.037641
-0.041341,20352.000,-129.520284
0.000479,20356.000,-131.545987
-0.041346,20360.000,-127.786220
0.000102,20364.000,-128.603199
-0.041626,20368.000,-131.918357
-0.000639,20372.000,-127.019903
-0.041600,20376.000,-139.646142
-0.000863,20380.000,-124.232096
-0.041501,20384.000,-125.628814
-0.001054,20388.000,-129.994330
-0.041598,20392.000,-122.115151
-0.001117,20396.000,-122.975986
-0.041633,20400.000,-127.240236
-0.001162,20404.000,-128.560080
-0.041539,20408.000,-126.137441
-0.001161,20412.000,-127.710743
-0.041435,20416.000,-129.302135
-0.001191,20420.000,-128.984665
-0.041295,20424.000,-128.776992
-0.001153,20428.000,-131.360242
-0.041147,20432.000,-127.586541
-0.001187,20436.000,-124.756141
-0.041117,20440.000,-130.298899
-0.000754,20444.000,-131.499733
-0.041245,20448.000,-128.742404
0.000344,20452.000,-131.109483
-0.041219,20456.000,-129.677120
0.001010,20460.000,-120.416690
-0.041267,20464.000,-124.828664
0.001289,20468.000,-131.492093
-0.041159,20472.000,-125.811357
0.001344,20476.000,-128.641944
-0.041147,20480.000,-138.359079
0.001306,20484.000,-130.960559
-0.041256,20488.000,-126.871494
0.001182,20492.000,-128.406816
-0.041130,20496.000,-127.129759
0.001003,20500.000,-128.601859
-0.041070,20504.000,-129.052001
0.000923,20508.000,-125.707608
-0.041248,20512.000,-138.410499
0.000733,20516.000,-127.716808
-0.041455,20520.000,-124.198344
0.000603,20524.000,-126.189748
-0.041317,20528.000,-127.044581
0.000362,20532.000,-124.056577
-0.041457,20536.000,-129.881052
-0.000322,20540.000,-129.174509
-0.041215,20544.000,-128.115085
-0.000815,20548.000,-130.981908
-0.041332,20552.000,-126.823422
-0.001004,20556.000,-123.154842
-0.041338,20560.000,-125.941384
-0.001151,20564.000,-119.690982
-0.041486,20568.000,-115.430515
-0.001152,20572.000,-121.748464
-0.041371,20576.000,-129.325084
-0.001089,20580.000,-124.704289
-0.041401,20584.000,-124.901421
-0.001055,20588.000,-133.551586
-0.041237,20592.000,-130.359480
-0.001087,20596.000,-128.074654
-0.041310,20600.000,-130.039791
-0.001204,20604.000,-130.976223
-0.041282,20608.000,-135.071306
-0.001236,20612.000,-137.378336
-0.041114,20616.000,-136.429663
-0.000801,20620.000,-131.979462
-0.041143,20624.000,-133.355987
0.000233,20628.000,-130.365397
-0.041338,20632.000,-126.929896
0.000955,20636.000,-130.721374
-0.041086,20640.000,-131.684047
0.001331,20644.000,-131.331366
-0.041002,20648.000,-126.623568
0.001396,20652.000,-142.825291
-0.040867,20656.000,-132.458830
0.001384,20660.000,-145.330408
-0.041075,20664.000,-135.700540
0.001311,20668.000,-126.436015
-0.040953,20672.000,-124.153472
0.000992,20676.000,-123.514212
-0.041176,20680.000,-125.821748
0.000862,20684.000,-134.624674
-0.040989,20688.000,-135.093105
0.000705,20692.000,-133.192595
-0.040931,20696.000,-137.086297
0.000519,20700.000,-132.805613
-0.041166,20704.000,-133.777419
0.000204,20708.000,-134.002638
-0.040976,20712.000,-131.029559
-0.000417,20716.000,-125.719642
-0.041150,20720.000,-124.720706
-0.000743,20724.000,-133.160156
-0.041155,20728.000,-141.748166
-0.001030,20732.000,-126.482152
-0.041106,20736.000,-126.591581
-0.001155,20740.000,-125.225365
-0.040977,20744.000,-123.753397
-0.001142,20748.000,-127.216755
-0.040892,20752.000,-125.157229
-0.001180,20756.000,-121.627331
-0.040692,20760.000,-129.481059
-0.001117,20764.000,-126.295013
-0.040874,20768.000,-126.675530
-0.001047,20772.000,-133.413072
-0.040949,20776.000,-134.714790
-0.001133,20780.000,-122.500051
-0.040846,20784.000,-122.157628
-0.001100,20788.000,-128.334510
-0.041096,20792.000,-134.449283
-0.000411,20796.000,-131.146764
-0.041259,20800.000,-126.981089
0.000635,20804.000,-128.698508
-0.041223,20808.000,-131.194961
0.001119,20812.000,-134.056349
-0.041261,20816.000,-132.597869
0.001265,20820.000,-131.643481
-0.041056,20824.000,-139.511894
0.001419,20828.000,-143.685569
-0.041016,20832.000,-141.664065
0.001277,20836.000,-129.573428
-0.040933,20840.000,-126.397965
0.001176,20844.000,-125.104742
-0.040780,20848.000,-126.305835
0.001000,20852.000,-125.836362
-0.040907,20856.000,-125.242626
0.000793,20860.000,-128.718841
-0.040970,20864.000,-141.423592
0.000575,20868.000,-139.442104
-0.040966,20872.000,-136.058677
0.000454,20876.000,-123.916558
-0.040777,20880.000,-122.982339
-0.000120,20884.000,-130.642820
-0.040599,20888.000,-129.030634
-0.000756,20892.000,-127.974556
-0.040603,20896.000,-124.968162
-0.000875,20900.000,-121.505530
-0.040645,20904.000,-133.010488
-0.001034,20908.000,-142.933342
-0.040982,20912.000,-130.246302
-0.001114,20916.000,-125.041970
-0.041195,20920.000,-125.876178
-0.001096,20924.000,-124.272867
-0.040949,20928.000,-124.321108
-0.001201,20932.000,-129.474098
-0.040821,20936.000,-125.319802
-0.001182,20940.000,-128.882821
-0.040913,20944.000,-130.716026
-0.001149,20948.000,-130.245544
-0.040926,20952.000,-134.467274
-0.001071,20956.000,-130.577601
-0.040939,20960.000,-126.190783
-0.000560,20964.000,-129.465411
-0.040776,20968.000,-131.672384
0.000367,20972.000,-133.091973
-0.041001,20976.000,-130.619179
0.000985,20980.000,-146.688852
-0.040957,20984.000,-129.060447
0.001254,20988.000,-126.847357
-0.040947,20992.000,-128.872246
0.001230,20996.000,-136.986566
-0.040852,21000.000,-133.874724
0.001291,21004.000,-133.381683
-0.040645,21008.000,-132.922285
0.001161,21012.000,-129.730922
-0.040802,21016.000,-142.174884
0.001126,21020.000,-141.689377
-0.040606,21024.000,-135.050220
0.000847,21028.000,-131.357469
-0.040667,21032.000,-125.271618
0.000642,21036.000,-125.711965
-0.040939,21040.000,-145.963475
0.000448,21044.000,-127.429044
-0.040800,21048.000,-130.567703
0.000004,21052.000,-132.381349
-0.040677,21056.000,-129.590492
-0.000636,21060.000,-125.344119
-0.040605,21064.000,-128.610729
-0.000922,21068.000,-134.060834
-0.040637,21072.000,-133.133609
-0.000962,21076.000,-129.343633
-0.040800,21080.000,-126.178894
-0.001055,21084.000,-123.801361
-0.040674,21088.000,-125.318895
-0.001132,21092.000,-129.706152
-0.040810,21096.000,-138.347830
-0.001106,21100.000,-128.333215
-0.040782,21104.000,-132.393786
-0.001170,21108.000,-126.749954
-0.040727,21112.000,-124.860410
-0.001135,21116.000,-136.648938
-0.040564,21120.000,-161.868319
-0.001174,21124.000,-135.159513
-0.040425,21128.000,-133.889459
-0.001130,21132.000,-131.852591
-0.040650,21136.000,-127.614365
-0.000813,21140.000,-127.543672
-0.040691,21144.000,-129.449089
0.000188,21148.000,-128.583644
-0.040557,21152.000,-124.371310
0.000944,21156.000,-138.409046
-0.040565,21160.000,-123.774636
0.001307,21164.000,-125.929024
-0.040758,21168.000,-140.424937
0.001446,21172.000,-126.633507
-0.040773,21176.000,-124.176974
0.001316,21180.000,-128.466704
-0.040701,21184.000,-134.733289
0.001203,21188.000,-135.600587
-0.040755,21192.000,-131.181622
0.001055,21196.000,-125.126768
-0.040605,21200.000,-131.929741
0.000926,21204.000,-133.667366
-0.040595,21208.000,-132.373313
0.000701,21212.000,-137.004351
-0.040358,21216.000,-132.652615
0.000705,21220.000,-132.219089
-0.040394,21224.000,-125.692789
0.000335,21228.000,-125.705838
-0.040402,21232.000,-132.127012
-0.000201,21236.000,-134.635148
-0.040659,21240.000,-128.635671
-0.000734,21244.000,-126.918684
-0.040730,21248.000,-127.981473
-0.000954,21252.000,-127.661213
-0.040544,21256.000,-126.271997
-0.001116,21260.000,-125.189268
-0.040534,21264.000,-128.177163
-0.001156,21268.000,-128.161203
-0.040407,21272.000,-125.981799
-0.001096,21276.000,-126.487507
-0.040672,21280.000,-128.281061
-0.001103,21284.000,-125.195165
-0.040679,21288.000,-127.263419
-0.001138,21292.000,-133.462251
-0.040510,21296.000,-129.822098
-0.001110,21300.000,-124.551915
-0.040450,21304.000,-125.554026
-0.000969,21308.000,-129.855705
-0.040598,21312.000,-123.959441
-0.000187,21316.000,-124.211099
-0.040609,21320.000,-137.936442
0.000702,21324.000,-125.368814
-0.040409,21328.000,-123.456854
0.001112,21332.000,-126.300895
-0.040452,21336.000,-133.192213
0.001340,21340.000,-146.520154
-0.040556,21344.000,-128.871830
0.001339,21348.000,-126.609972
-0.040814,21352.000,-128.689508
0.001235,21356.000,-122.132531
-0.040788,21360.000,-122.837757
0.001111,21364.000,-131.350898
-0.040687,21368.000,-140.516681
0.000877,21372.000,-126.910770
-0.040712,21376.000,-127.160017
0.000767,21380.000,-135.633012
-0.040514,21384.000,-129.782666
0.000523,21388.000,-130.094383
-0.040455,21392.000,-130.250668
0.000228,21396.000,-133.556335
-0.040399,21400.000,-145.372774
-0.000332,21404.000,-128.704948
-0.040490,21408.000,-124.436005
-0.000723,21412.000,-133.098065
-0.040613,21416.000,-125.284547
-0.000903,21420.000,-124.142950
-0.040522,21424.000,-128.880926
-0.001052,21428.000,-130.920523
-0.040359,21432.000,-133.652048
-0.001103,21436.000,-147.933104
-0.040322,21440.000,-131.646894
-0.001198,21444.000,-128.695869
-0.040395,21448.000,-129.564539
-0.001162,21452.000,-130.911953
-0.040508,21456.000,-125.646247
-0.001181,21460.000,-128.345698
-0.040597,21464.000,-127.634383
-0.001085,21468.000,-134.260986
-0.040484,21472.000,-129.478792
-0.001097,21476.000,-138.949200
-0.040322,21480.000,-135.390584
-0.000742,21484.000,-141.549493
-0.040477,21488.000,-147.807909
0.000293,21492.000,-130.505568
-0.040357,21496.000,-128.118292
0.000898,21500.000,-130.209525
-0.040575,21504.000,-126.888467
0.001235,21508.000,-126.822136
-0.040463,21512.000,-128.865778
0.001294,21516.000,-137.624993
-0.040343,21520.000,-133.340509
0.001268,21524.000,-132.154478
-0.040464,21528.000,-123.423403
0.001187,21532.000,-125.189502
-0.040499,21536.000,-130.284266
0.001086,21540.000,-126.169434
-0.040357,21544.000,-129.433212
0.000921,21548.000,-129.651566
-0.040472,21552.000,-128.273427
0.000749,21556.000,-130.758957
-0.040326,21560.000,-129.896593
0.000511,21564.000,-129.770709
-0.040336,21568.000,-133.972891
0.000418,21572.000,-137.767460
-0.040339,21576.000,-130.494288
-0.000214,21580.000,-131.536901
-0.040351,21584.000,-131.569603
-0.000773,21588.000,-126.188224
-0.040646,21592.000,-129.172004
-0.001005,21596.000,-125.528554
-0.040604,21600.000,-125.851394
-0.001048,21604.000,-129.485950
-0.040466,21608.000,-123.382252
-0.000995,21612.000,-129.500043
-0.040278,21616.000,-129.423441
-0.001153,21620.000,-130.717526
-0.040017,21624.000,-145.854221
-0.001117,21628.000,-133.243859
-0.040112,21632.000,-131.305166
-0.001170,21636.000,-141.392621
-0.039953,21640.000,-127.447183
-0.001234,21644.000,-126.871152
-0.039906,21648.000,-136.991994
-0.001124,21652.000,-128.293493
-0.039877,21656.000,-133.292765
-0.001161,21660.000,-138.116476
-0.040046,21664.000,-125.499079
-0.000512,21668.000,-123.687189
-0.040295,21672.000,-124.433312
0.000599,21676.000,-125.963827
-0.040516,21680.000,-128.493185
0.001144,21684.000,-133.046340
-0.040495,21688.000,-157.591940
0.001390,21692.000,-131.955852
-0.040288,21696.000,-127.961892
0.001364,21700.000,-126.591343
-0.040263,21704.000,-127.907279
0.001333,21708.000,-133.420520
-0.040293,21712.000,-130.462727
0.001202,21716.000,-129.985856
-0.040176,21720.000,-133.893818
0.001032,21724.000,-123.304796
-0.040108,21728.000,-124.649108
0.000900,21732.000,-145.328462
-0.040065,21736.000,-129.460183
0.000747,21740.000,-128.873315
-0.040086,21744.000,-132.892604
0.000377,21748.000,-144.923103
-0.040050,21752.000,-134.770960
-0.000217,21756.000,-128.275275
-0.039906,21760.000,-124.847235
-0.000738,21764.000,-131.546533
-0.040256,21768.000,-132.434122
-0.000887,21772.000,-145.138389
-0.040262,21776.000,-126.553868
-0.001079,21780.000,-124.839308
-0.040124,21784.000,-123.336758
-0.001159,21788.000,-125.035674
-0.040103,21792.000,-131.344802
-0.001156,21796.000,-130.411366
-0.040459,21800.000,-125.453677
-0.001200,21804.000,-127.000269
-0.040424,21808.000,-125.145884
-0.001141,21812.000,-132.188478
-0.040429,21816.000,-130.394592
-0.001125,21820.000,-125.306608
-0.040524,21824.000,-125.726793
-0.001077,21828.000,-126.711032
-0.040124,21832.000,-134.743956
-0.000674,21836.000,-126.857615
-0.040038,21840.000,-123.750760
0.000286,21844.000,-135.224440
-0.039971,21848.000,-131.461190
0.000979,21852.000,-132.318386
-0.039755,21856.000,-135.545132
0.001267,21860.000,-135.801509
-0.039759,21864.000,-136.277978
0.001361,21868.000,-127.635573
-0.039798,21872.000,-130.230451
0.001316,21876.000,-135.984073
-0.039913,21880.000,-141.081498
0.001204,21884.000,-129.581835
-0.040024,21888.000,-125.287765
0.001126,21892.000,-128.550058
-0.040077,21896.000,-125.869675
0.000868,21900.000,-131.716671
-0.040361,21904.000,-128.471221
0.000690,21908.000,-128.842133
-0.040566,21912.000,-128.340933
0.000552,21916.000,-127.686671
-0.040301,21920.000,-126.907169
0.000165,21924.000,-125.646727
-0.040026,21928.000,-124.969308
-0.000408,21932.000,-126.938589
-0.039926,21936.000,-126.817122
-0.000802,21940.000,-128.512734
-0.040025,21944.000,-136.355066
-0.000914,21948.000,-133.342497
-0.040031,21952.000,-129.208676
-0.001180,21956.000,-150.821906
-0.039963,21960.000,-134.654557
-0.001183,21964.000,-132.549872
-0.040026,21968.000,-137.504508
-0.001169,21972.000,-132.412454
-0.039939,21976.000,-127.187253
-0.001216,21980.000,-125.942492
-0.039685,21984.000,-126.578599
-0.001166,21988.000,-125.807254
-0.039710,21992.000,-126.492486
-0.001102,21996.000,-131.334713
-0.039742,22000.000,-133.452449
-0.001195,22004.000,-130.610095
-0.039702,22008.000,-131.010175
-0.000532,22012.000,-136.545019
-0.039702,22016.000,-125.365251
0.000507,22020.000,-125.092832
-0.039756,22024.000,-129.967083
0.001094,22028.000,-129.846746
-0.039770,22032.000,-137.599930
0.001366,22036.000,-129.561102
-0.039798,22040.000,-129.029874
0.001309,22044.000,-126.919302
-0.039658,22048.000,-123.871320
0.001272,22052.000,-125.782805
-0.039800,22056.000,-129.796256
0.001127,22060.000,-128.264402
-0.039851,22064.000,-128.070173
0.001047,22068.000,-125.889620
-0.039999,22072.000,-125.366693
0.000854,22076.000,-127.302600
-0.039875,22080.000,-126.148765
0.000713,22084.000,-123.835685
-0.039722,22088.000,-120.594323
0.000521,22092.000,-119.632700
-0.039957,22096.000,-120.827947
0.000185,22100.000,-123.613156
-0.039898,22104.000,-121.753708
-0.000408,22108.000,-121.859385
-0.040139,22112.000,-123.818305
-0.000803,22116.000,-127.456320
-0.040222,22120.000,-124.974060
-0.000956,22124.000,-123.456073
-0.040099,22128.000,-133.484717
-0.001169,22132.000,-126.945879
-0.039722,22136.000,-128.941268
-0.001147,22140.000,-131.137638
-0.039833,22144.000,-132.185142
-0.001191,22148.000,-131.620245
-0.039658,22152.000,-131.024589
-0.001164,22156.000,-131.313556
-0.039777,22160.000,-132.281653
-0.001096,22164.000,-135.602732
-0.039634,22168.000,-129.318798
-0.001057,22172.000,-129.649976
-0.039726,22176.000,-137.883988
-0.000995,22180.000,-127.650844
-0.039763,22184.000,-125.032386
-0.000072,22188.000,-125.209604
-0.039855,22192.000,-130.559365
0.000700,22196.000,-129.278457
-0.039668,22200.000,-127.527421
0.001128,22204.000,-133.910652
-0.039659,22208.000,-137.135585
0.001279,22212.000,-137.146648
-0.039837,22216.000,-126.578747
0.001334,22220.000,-123.213091
-0.039839,22224.000,-127.610993
0.001294,22228.000,-146.968308
-0.039937,22232.000,-126.520659
0.001162,22236.000,-124.871888
-0.039799,22240.000,-129.222993
0.000910,22244.000,-134.680750
-0.039951,22248.000,-123.608532
0.000864,22252.000,-120.203975
-0.040047,22256.000,-120.725825
0.000626,22260.000,-122.645147
-0.039735,22264.000,-123.825286
0.000443,22268.000,-123.401773
-0.039586,22272.000,-123.664307
0.000028,22276.000,-125.498708
-0.039658,22280.000,-123.704154
-0.000593,22284.000,-122.100309
-0.039559,22288.000,-129.920713
-0.000835,22292.000,-141.583688
-0.039644,22296.000,-129.915560
-0.000927,22300.000,-135.684098
-0.039859,22304.000,-130.666563
-0.001063,22308.000,-129.350425
-0.039951,22312.000,-130.328478
-0.001162,22316.000,-127.156649
-0.039887,22320.000,-127.031123
-0.001166,22324.000,-138.512885
-0.039799,22328.000,-136.289659
-0.001223,22332.000,-128.089945
-0.039648,22336.000,-134.358494
-0.001163,22340.000,-136.486689
-0.039815,22344.000,-135.257191
-0.001132,22348.000,-128.606409
-0.039741,22352.000,-130.305294
-0.001152,22356.000,-134.695541
-0.039595,22360.000,-131.606682
-0.000403,22364.000,-136.195692
-0.039456,22368.000,-126.660887
0.000634,22372.000,-125.192937
-0.039548,22376.000,-123.589776
0.001106,22380.000,-127.690371
-0.039700,22384.000,-126.401358
0.001393,22388.000,-126.945987
-0.039711,22392.000,-141.028499
0.001344,22396.000,-132.735194
-0.039836,22400.000,-140.202696
0.001210,22404.000,-141.248034
-0.039819,22408.000,-132.252251
0.001095,22412.000,-133.121126
-0.039681,22416.000,-138.692217
0.000991,22420.000,-138.925721
-0.039712,22424.000,-129.688882
0.000856,22428.000,-132.334591
-0.039644,22432.000,-124.985051
0.000688,22436.000,-130.013095
-0.039405,22440.000,-134.073757
0.000569,22444.000,-131.754046
-0.039586,22448.000,-129.692322
0.000071,22452.000,-131.408548
-0.039524,22456.000,-124.290464
-0.000556,22460.000,-123.835385
-0.039765,22464.000,-126.650080
-0.000917,22468.000,-130.221003
-0.039772,22472.000,-135.972088
-0.001199,22476.000,-126.845172
-0.039651,22480.000,-125.806260
-0.001141,22484.000,-127.924877
-0.039395,22488.000,-124.111145
-0.001194,22492.000,-127.008292
-0.039325,22496.000,-131.464348
-0.001188,22500.000,-145.641811
-0.039324,22504.000,-126.313412
-0.001094,22508.000,-127.255774
-0.039419,22512.000,-130.977543
-0.001133,22516.000,-125.616176
-0.039287,22520.000,-125.949301
-0.001084,22524.000,-131.148472
-0.039151,22528.000,-139.456664
-0.000917,22532.000,-138.006931
-0.039144,22536.000,-128.721678
-0.000097,22540.000,-122.753493
-0.039344,22544.000,-123.253535
0.000742,22548.000,-128.313162
-0.039340,22552.000,-132.207183
0.001128,22556.000,-129.539220
-0.039513,22560.000,-121.989830
0.001300,22564.000,-124.470672
-0.039453,22568.000,-128.311456
0.001295,22572.000,-124.249879
-0.039424,22576.000,-125.056293
0.001255,22580.000,-128.794441
-0.039473,22584.000,-130.890806
0.001037,22588.000,-131.936814
-0.039330,22592.000,-131.497705
0.000946,22596.000,-125.842699
-0.039370,22600.000,-131.306642
0.000819,22604.000,-131.994015
-0.039373,22608.000,-128.470871
0.000667,22612.000,-128.767569
-0.039481,22616.000,-130.449997
0.000400,22620.000,-129.484428
-0.039331,22624.000,-127.537778
-0.000304,22628.000,-127.322057
-0.039434,22632.000,-132.050311
-0.000761,22636.000,-132.940096
-0.039484,22640.000,-125.300204
-0.000967,22644.000,-124.262874
-0.039352,22648.000,-128.789584
-0.001066,22652.000,-132.296645
-0.039428,22656.000,-127.280272
-0.001064,22660.000,-130.460140
-0.039517,22664.000,-138.886750
-0.001050,22668.000,-132.436633
-0.039429,22672.000,-140.307172
-0.001104,22676.000,-130.214974
-0.039542,22680.000,-127.178719
-0.001141,22684.000,-126.199850
-0.039655,22688.000,-125.818806
-0.001167,22692.000,-129.211877
-0.039698,22696.000,-135.604151
-0.001122,22700.000,-135.381804
-0.039831,22704.000,-140.858043
-0.001197,22708.000,-137.707599
-0.039694,22712.000,-131.170933
-0.000443,22716.000,-135.619858
-0.039521,22720.000,-137.275661
0.000544,22724.000,-131.058879
-0.039246,22728.000,-125.318752
0.001173,22732.000,-120.957868
-0.038924,22736.000,-124.488386
0.001336,22740.000,-127.235012
-0.039287,22744.000,-128.800136
0.001384,22748.000,-138.329995
-0.038989,22752.000,-140.285986
0.001277,22756.000,-132.516419
-0.039346,22760.000,-130.517357
0.001182,22764.000,-128.245391
-0.039708,22768.000,-125.964271
0.001119,22772.000,-125.137825
-0.039698,22776.000,-124.316927
0.000877,22780.000,-123.594286
-0.039602,22784.000,-127.819904
0.000754,22788.000,-127.173677
-0.039618,22792.000,-122.220845
0.000573,22796.000,-121.946514
-0.039391,22800.000,-126.120359
0.000140,22804.000,-125.409392
-0.039153,22808.000,-129.447835
-0.000501,22812.000,-129.048288
-0.039311,22816.000,-124.677767
-0.000854,22820.000,-127.405048
-0.039158,22824.000,-126.798278
-0.001031,22828.000,-137.544102
-0.039277,22832.000,-133.096137
-0.001118,22836.000,-127.633711
-0.038878,22840.000,-129.372159
-0.001086,22844.000,-134.620591
-0.038882,22848.000,-134.303494
-0.001130,22852.000,-141.026601
-0.038753,22856.000,-130.233469
-0.001184,22860.000,-130.776072
-0.038885,22864.000,-136.670868
-0.001194,22868.000,-125.952717
-0.039023,22872.000,-127.028018
-0.001182,22876.000,-126.047533
-0.039148,22880.000,-123.255614
-0.001211,22884.000,-120.173120
-0.039130,22888.000,-121.276974
-0.000911,22892.000,-124.905062
-0.038972,22896.000,-124.413863
0.000116,22900.000,-125.156130
-0.038963,22904.000,-129.827955
0.000888,22908.000,-135.403957
-0.038967,22912.000,-135.789062
0.001229,22916.000,-147.658233
-0.039247,22920.000,-130.142236
0.001336,22924.000,-132.807376
-0.039100,22928.000,-134.140152
0.001334,22932.000,-129.058715
